relevance_tier,relevance_confidence,relevance_reason,rank,score,role,editorial_bucket,title,primary_phylum,primary_genus,matched_groups,inputs,outputs,claims,strategic_note,paper_url,paper_arxiv_id,abstract
likely_noise,low,weak or indirect keyword match,764,70,important bridge paper,D. adjacent but useful context,SegEarth-R2: Towards Comprehensive Language-guided Segmentation for Remote Sensing Images,Remote Sensing & Earth,Remote Sensing,pose_calibration_localization; surface_occupancy; robotics_mapping; data_benchmark,multimodal / language,editable / generative 3D,efficiency; scale; benchmark/data; editing/generation,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"Effectively grounding complex language to pixels in remote sensing (RS) images is a critical challenge for applications like disaster response and environmental monitoring. Current models can parse simple, single-target commands but fail when presented with complex geospatial scenarios, e.g., segmenting objects at various granularities, executing multi-target instructions, and interpreting implicit user intent. To drive progress against these failures, we present LaSeRS, the first large-scale dataset built for comprehensive training and evaluation across four critical dimensions of language-guided segmentation: hierarchical granularity, target multiplicity, reasoning requirements, and linguistic variability. By capturing these dimensions, LaSeRS moves beyond simple commands, providing a benchmark for complex geospatial reasoning. This addresses a critical gap: existing datasets oversimplify, leading to sensitivity-prone real-world models. We also propose SegEarth-R2, an MLLM architecture designed for comprehensive language-guided segmentation in RS, which directly confronts these challenges. The model's effectiveness stems from two key improvements: (1) a spatial attention supervision mechanism specifically handles the localization of small objects and their components, and (2) a flexible and efficient segmentation query mechanism that handles both single-target and multi-target scenarios. Experimental results demonstrate that our SegEarth-R2 achieves outstanding performance on LaSeRS and other benchmarks, establishing a powerful baseline for the next generation of geospatial segmentation. All data and code will be released."
likely_noise,low,weak or indirect keyword match,765,69,important bridge paper,D. adjacent but useful context,Affostruction: 3D Affordance Grounding with Generative Reconstruction,Robotics & Embodied AI,Embodied AI,general_reconstruction; surface_occupancy; robotics_mapping,multi-view images; multimodal / language,mesh / surface; occupancy / voxel; editable / generative 3D,unified pipeline; editing/generation,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"This paper addresses the problem of affordance grounding from RGBD images of an object, which aims to localize surface regions corresponding to a text query that describes an action on the object. While existing methods predict affordance regions only on visible surfaces, we propose a unified framework for affordance grounding and reconstruction, dubbed Affostruction, where affordance grounding actively combines with shape generation. In our approach, reconstructing complete geometry from partial observations enables affordance prediction on unobserved regions, while affordance heatmaps guide active view selection to improve reconstruction quality of functional regions. We make three core contributions: generative multi-view reconstruction via sparse voxel fusion that extrapolates unseen geometry while maintaining constant token complexity, flow-based affordance grounding that captures inherent ambiguity in affordance distributions, and affordance-driven active view selection that leverages predicted affordances for intelligent viewpoint sampling.Affostruction achieves 19.1 aIoU on affordance grounding (40.4\% improvement) and 32.67 IoU for 3D reconstruction (67.7\% improvement), enabling accurate affordance prediction on complete shapes."
likely_noise,low,weak or indirect keyword match,770,68,important bridge paper,D. adjacent but useful context,AffordMatcher: Affordance Learning in 3D Scenes from Visual Signifiers,Robotics & Embodied AI,Embodied AI,depth_correspondence; surface_occupancy; robotics_mapping; data_benchmark,video / temporal,point map / point cloud,scale; benchmark/data,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"Affordance learning is a complex challenge in many applications, where existing approaches primarily focus on the geometric structures, visual knowledge, and affordance labels of objects to determine interactable regions. However, extending this learning capability to a scene is significantly more complicated, as incorporating object- and scene-level semantics is not straightforward; for example, 3D instance identification often struggles with small, interactable, functional parts (i.e., knobs, handles, etc.). In this work, we introduce AffordBridge, a large-scale dataset with 291,637 functional interaction annotations across 685 high-resolution indoor scenes in the form of point clouds. Our affordance annotations are complemented by RGB images that are linked to the same instances within scenes. Building upon our dataset, we propose AffordMatcher, an affordance learning method that establishes coherent semantic correspondences between image-based and point cloud-based instances for keypoint matching, enabling a more precise identification of affordance regions based on cues, so-called visual signifiers. Experimental results on our dataset demonstrate the effectiveness of our approach against other methods. Our code and dataset will be made publicly available."
likely_noise,low,weak or indirect keyword match,771,68,important bridge paper,D. adjacent but useful context,Beyond Matching to Tiles: Bridging Unaligned Aerial and Satellite Views for Vision-Only UAV Navigation,Remote Sensing & Earth,Remote Sensing,pose_calibration_localization; depth_correspondence; robotics_mapping; data_benchmark,,,foundation/prior; robustness; benchmark/data,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"Recent advances in cross-view geo-localization (CVGL) methods have shown strong potential for supporting unmanned aerial vehicle (UAV) navigation in GNSS-denied environments. However, existing work predominantly focuses on matching UAV views to onboard map tiles, which introduces an inherent trade-off between accuracy and storage overhead, and overlooks the importance of the UAV’s heading during navigation. Moreover, the substantial discrepancies and varying overlaps in cross-view scenarios have been insufficiently considered, limiting their generalization to real-world scenarios. In this paper, we present Bearing-UAV, a purely vision-driven cross-view navigation method that jointly predicts UAV absolute location and heading from neighboring features, enabling accurate, lightweight, and robust navigation in the wild. Our method leverages global and local structural features and explicitly encodes relative spatial relationships, making it robust to cross-view variations, misalignment, and feature-sparse conditions. We also present Bearing-UAV-90k, a multi-city benchmark for evaluating cross-view localization and navigation. Extensive experiments show encouraging results that Bearing-UAV yields lower localization error than previous matching/retrieval paradigm across diverse terrains. Our code and dataset will be made publicly available."
likely_noise,low,weak or indirect keyword match,772,68,important bridge paper,D. adjacent but useful context,MV-TAP: Tracking Any Point in Multi-View Videos,Detection & Tracking,Tracking,general_reconstruction; dynamic_4d; data_benchmark,single image; multi-view images; video / temporal,4D scene,scale; robustness; dynamic; benchmark/data,Use to connect two clusters in the blog narrative.,,,"Multi-view camera systems enable rich observations of complex real-world scenes, and understanding dynamic objects in multi-view settings has become central to many applications. Point tracking serves as a key mechanism for capturing dynamic motion; however, conventional single-view approaches often fail due to the limited geometric information available in monocular video, which becomes a critical bottleneck for multi-view scenarios. In this work, we present \ours, a robust point tracker that tracks query points across multi-view videos of dynamic scenes by leveraging cross-view information.\ours utilizes camera geometry and cross-view attention to aggregate spatio-temporal information across views, enabling more complete and reliable trajectory estimation in multi-view videos. To support this task, we construct a large-scale synthetic training dataset and real-world evaluation sets tailored for multi-view tracking. Extensive experiments demonstrate that \ours outperforms existing point-tracking methods on challenging benchmarks, establishing an effective baseline for advancing research in multi-view point tracking."
likely_noise,low,keyword noise pattern without direct reconstruction signal,777,67,adjacent / inspect manually,D. adjacent but useful context,Unsupervised Multi-agent and Single-agent Perception from Cooperative Views,Robotics & Embodied AI,Embodied AI,general_reconstruction; surface_occupancy; robotics_mapping,LiDAR / driving,point map / point cloud; mesh / surface,,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"The LiDAR sensor based multi-agent and single-agent perception has shown promising performance in the environmental understanding for robots and automated vehicles.  However, there is no existing method that simultaneously solves both multi-agent and single-agent perception in an unsupervised way. By sharing sensor data between multiple agents via communication, this paper discovers two key insights: 1) Improved point cloud density after the data sharing from cooperative views could benefit unsupervised object classification, 2) Cooperative view of multiple agents can be used as unsupervised guidance to the 3D object detection in the single view. Based on these two discovered insights, we propose an Unsupervised Multi-agent and Single-agent (UMS) perception framework that leverages multi-agent cooperation without human annotations to simultaneously solve multi-agent and single-agent perception. UMS combines a learning-based Proposal Purifying Filter to better classify the candidate proposals after multi-agent point cloud density cooperation, followed by a Progressive Proposal Stabilizing module to yield reliable pseudo labels by the easy-to-hard curriculum learning. Furthermore, we design a Cross-View Consensus Learning to use multi-agent cooperative view to guide detection in single-agent view. Experimental results on two  public datasets  V2V4Real and OPV2V  show that our UMS method achieved significantly higher 3D detection  performance than the state-of-the-art methods on both multi-agent and single-agent perception tasks in an unsupervised way."
likely_noise,low,weak or indirect keyword match,781,65,adjacent / inspect manually,D. adjacent but useful context,InternVideo-Next: Towards World-Understanding Video Models,Video & Motion,Video Understanding,dynamic_4d; surface_occupancy; robotics_mapping; data_benchmark,video / temporal; multimodal / language,,foundation/prior; scale; dynamic,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"Large-scale video–text pretraining achieves strong performance but depends on noisy, synthetic captions with limited semantic coverage, often overlooking implicit world knowledge such as object motion, 3D geometry, and physical cues. In contrast, masked video modeling (MVM) directly exploits spatiotemporal structures but trails text-supervised methods on general tasks.We find this gap arises from overlooked architectural issues: pixel-level reconstruction struggles with convergence and its low-level requirement often conflicts with semantics, while latent prediction often encourages shortcut learning.To address these, we disentangle the traditional encoder–decoder design into an Encoder–Predictor–Decoder (EPD) framework, where the predictor acts as a latent world model, and propose InternVideo-Next, a two-stage pretraining scheme that builds a semantically consistent yet detail-preserving latent space for this world model.First, conventional linear decoder in pixel MVM enforces the predictor’s output latent to be linearly projected to, thus separable in pixel space, causing the conflict with semantic abstraction.Our Stage 1 proposes a conditional diffusion decoder and injects clean image-level semantic priors to enhance semantics and convergence, thus bridging pixel-level fidelity with high-level semantic abstraction.Stage 2 further learns world knowledge by predicting frozen Stage 1 targets within this space, mitigating shortcut learning.Trained on public, unlabeled videos, InternVideo-Next achieves state-of-the-art results across benchmarks and provides a scalable path toward general video representation learning."
likely_noise,low,weak or indirect keyword match,782,65,adjacent / inspect manually,D. adjacent but useful context,Learning Mutual View Information Graph for Adaptive Adversarial Collaborative Perception,Autonomous Driving,Autonomous Driving,dynamic_4d; surface_occupancy; robotics_mapping; data_benchmark,video / temporal; LiDAR / driving,,unified pipeline; robustness; dynamic; benchmark/data,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"Collaborative perception (CP) enables data sharing among connected and autonomous vehicles (CAVs) to enhance driving safety. However, CP systems are vulnerable to adversarial attacks where malicious agents forge false objects via feature-level perturbations. Current defensive systems use threshold-based consensus verification by comparing collaborative and ego detection results. Yet, these defenses remain vulnerable to more sophisticated attack strategies that could exploit two critical weaknesses: (i) lack of robustness against attacks with systematic timing and target region optimization, and (ii) inadvertent disclosure of vulnerability knowledge through implicit confidence information in shared collaboration data. In this paper, we propose MVIG attack, a novel adaptive adversarial CP framework learning to capture vulnerability knowledge disclosed by different defensive CP systems from a unified mutual view information graph (MVIG) representation. Our approach combines MVIG representation with temporal graph learning to generate evolving fabrication risk maps and employs entropy-aware vulnerability search to optimize attack location, timing and persistence, enabling adaptive attacks with generalizability across various defensive configurations. Extensive evaluations on OPV2V and Adv-OPV2V datasets demonstrate that MVIG attack reduces defense success rates by up to 62\% against state-of-the-art defenses while achieving 47\% lower detection for persistent attacks at 29.9 FPS, exposing critical security gaps in CP systems."
likely_noise,low,weak or indirect keyword match,783,65,adjacent / inspect manually,D. adjacent but useful context,Probabilistic Discrepancy Learning for Roadside LiDAR Scene Completion,Autonomous Driving,Autonomous Driving,general_reconstruction; surface_occupancy; robotics_mapping,LiDAR / driving,point map / point cloud; mesh / surface,efficiency; scale; robustness,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"We propose a probabilistic discrepancy learning approach for roadside LiDAR scene completion (PDL). Conventional methods focus on object-level completion and scene completion from ego-vehicle viewpoint. These methods struggle to cope with long-term or total occlusions caused by roadside sensors with fixed viewpoints. To address this issue, we compensate for occlusion roadside point clouds by introducing external visual information. Specifically, Our PDL is mainly divided into probabilistic pose discrepancy minimization and scene discrepancy learning. We employ probabilistic pose discrepancy minimization to correct noisy poses from vision-based detectors, while utilizing a diffusion model within scene discrepancy learning for robust full-scene completion.Furthermore, we introduce regional and global sampling discrepancy learning losses to achieve robust and efficient training. We conducted extensive experiments on the V2X-Seq and TUMTraf-V2X roadside datasets. Results demonstrate that DT-VEM achieves state-of-the-art performance, with average reductions of 14.5\% in chamfer distance (CD) and 6\% in 3D Jensen Shannon divergence (JSD) compared to existing methods."
likely_noise,low,weak or indirect keyword match,784,65,adjacent / inspect manually,D. adjacent but useful context,VULCAN: Tool-Augmented Multi Agents for Iterative 3D Object Arrangement,Robotics & Embodied AI,Embodied AI,general_reconstruction; surface_occupancy; robotics_mapping,multimodal / language,mesh / surface,robustness,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"Despite the remarkable progress of Multimodal Large Language Models (MLLMs) in 2D vision-language tasks, their application to complex 3D scene manipulation remains underexplored. In this paper, we bridge this critical gap by tackling three key challenges in 3D object arrangement task using MLLMs. First, to address the weak visual grounding of MLLMs, which struggle to link programmatic edits with precise 3D outcomes, we introduce an MCP-based API. This shifts the interaction from brittle raw code manipulation to more robust, function-level updates. Second, we augment the MLLM's 3D scene understanding with a suite of specialized visual tools to analyze scene state, gather spatial information, and validate action outcomes. This perceptual feedback loop is critical for closing the gap between language-based updates and precise 3D-aware manipulation. Third, to manage the iterative, error-prone updates, we propose a collaborative multi-agent framework with designated roles for planning, execution, and verification. This decomposition allows the system to robustly handle multi-step instructions and recover from intermediate errors. We demonstrate the effectiveness of our approach on a diverse set of 25 complex object arrangement tasks, where it significantly outperforms existing baselines."
likely_noise,low,weak or indirect keyword match,794,62,adjacent / inspect manually,D. adjacent but useful context,Foca-VLA: Unleashing Hybrid Force-Position Control with Force Awareness for Contact-Rich Manipulation,Robotics & Embodied AI,Embodied AI,general_reconstruction; robotics_mapping; data_benchmark,multi-view images; multimodal / language,,unified pipeline; efficiency; robustness; benchmark/data,"Useful for a cluster subsection, but check whether the contribution is broad or narrowly incremental.",,,"Embodied intelligence for contact-rich manipulation has predominantly relied on position control, while explicit awareness and regulation of interaction forces remain under-explored, limiting stability, precision, and robustness in real-world tasks. We propose Foca-VLA, an end-to-end vision-language-action framework that equips robots with hybrid force-position control and explicit force awareness. Foca-VLA introduces force-based prompts into the VLM expert to construct force-aware task concepts across stages, and employs a cross-scale routing Mixture-of-Experts (MoE) with impedance control in the action expert to adaptively fuse these concepts with real-time interaction forces for closed-loop hybrid force--position regulation. To support learning and evaluation, we construct Foca-Dataset, containing 1,000 trajectories over 5 contact-rich tasks, including wiping, pressing, and assembling, with multi-view images, task prompts, proprioceptive state, and force signals. Extensive experiments show that Foca-VLA substantially improves success rates and reliability in contact-rich manipulation, outperforming Pi0 and Pi0.5 by 48.0% and 35.0%, respectively, across the 5 tasks, and mitigating common failure modes such as arm overload and unstable contact, thereby advancing force-aware physical intelligence in VLAs."
likely_noise,low,weak or indirect keyword match,798,62,adjacent / inspect manually,D. adjacent but useful context,ShelfOcc: Native 3D Supervision beyond LiDAR for Vision-Based Occupancy Estimation,Autonomous Driving,Autonomous Driving,depth_correspondence; surface_occupancy; robotics_mapping; data_benchmark,video / temporal; LiDAR / driving; RGB-D / depth,depth / normals; occupancy / voxel,foundation/prior; robustness; dynamic; benchmark/data,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"Recent progress in self- and weakly supervised occupancy estimation has largely relied on 2D projection or rendering-based supervision, which suffers from geometric inconsistencies and severe depth bleeding.We thus introduce ShelfOcc, a vision-only method that overcomes these limitations without relying on LiDAR.ShelfOcc brings supervision into native 3D space by generating metrically consistent semantic voxel labels from video, enabling true 3D supervision without any additional sensors or manual 3D annotations.While recent vision-based 3D geometry foundation models provide a promising source of prior knowledge, they do not work out of the box as a prediction due to sparse or noisy and inconsistent geometry, especially in dynamic driving scenes.Our method introduces a dedicated framework that mitigates these issues by filtering and accumulating static geometry consistently across frames, handling dynamic content and propagating semantic information into a stable voxel representation.This data-centric shift in supervision for weakly/shelf-supervised occupancy estimation allows the use of essentially any SOTA occupancy model architecture without relying on LiDAR data.We argue that such high-quality supervision is essential for robust occupancy learning and constitutes an important complementary avenue to architectural innovation.On the Occ3D-nuScenes benchmark, ShelfOcc substantially outperforms all previous weakly/shelf-supervised methods (up to a 34\% relative improvement), establishing a new data-driven direction for LiDAR-free 3D scene understanding."
likely_noise,low,weak or indirect keyword match,800,60,adjacent / inspect manually,D. adjacent but useful context,Arcadia: Toward a Full-Lifecycle Framework for Embodied Lifelong Learning,Robotics & Embodied AI,Embodied AI,general_reconstruction; robotics_mapping; data_benchmark,multimodal / language,,foundation/prior; unified pipeline; scale; robustness; benchmark/data,"Useful for a cluster subsection, but check whether the contribution is broad or narrowly incremental.",,,"We contend that embodied learning is fundamentally a lifecycle problem rather than a single-stage optimization. Systems that optimize only one link (data collection, simulation, learning, or deployment) rarely sustain improvement or generalize beyond narrow settings. We introduce Arcadia, a closed-loop framework that operationalizes embodied lifelong learning by tightly coupling four stages: (1) Self-evolving exploration and grounding for autonomous data acquisition in physical environments, (2) Generative scene reconstruction and augmentation for realistic and extensible scene creation, (3) a Shared embodied representation architecture that unifies navigation and manipulation within a single multimodal backbone, and (4) Sim-from-real evaluation and evolution that closes the feedback loop through simulation-based adaptation. This coupling is non-decomposable: removing any stage breaks the improvement loop and reverts to one-shot training. Arcadia delivers consistent gains on navigation and manipulation benchmarks and transfers robustly to physical robots, indicating that a tightly coupled lifecycle: continuous real-world data acquisition, generative simulation update, and shared-representation learning, supports lifelong improvement and end-to-end generalization. We release standardized interfaces enabling reproducible evaluation and cross-model comparison in reusable environments, positioning Arcadia as a scalable foundation for general-purpose embodied agents."
likely_noise,low,weak or indirect keyword match,802,60,adjacent / inspect manually,D. adjacent but useful context,General Process Reward Modeling for Robotic Reinforcement Learning,Robotics & Embodied AI,Embodied AI,general_reconstruction; robotics_mapping; data_benchmark,single image; multi-view images,,foundation/prior; efficiency; robustness; benchmark/data,"Useful for a cluster subsection, but check whether the contribution is broad or narrowly incremental.",,,"The primary obstacle for applying reinforcement learning (RL) to real-world robotics is the design of effective reward functions. While recently learning-based Process Reward Models (PRMs) are a promising direction, they are often hindered by two fundamental limitations: their reward models lack step-aware understanding and rely on single-view perception, leading to unreliable assessments of fine-grained manipulation progress; and their reward shaping procedures are theoretically unsound, often inducing a semantic trap that misguides policy optimization.To address these, we introduce Robo-Dopamine, a novel reward modeling method for learning a general-purpose, step-aware process reward model from multi-view inputs. At its core is our General Reward Model (GRM), trained on a vast 3,400+ hour dataset, which leverages Step-wise Reward Discretization for structural understanding and Multi-Perspective Reward Fusion to overcome perceptual limitations. Building upon Robo-Dopamine, we propose Dopamine-RL, a robust policy learning framework that employs a theoretically-sound Policy-Invariant Reward Shaping method, which enables the agent to leverage dense rewards for efficient self-improvement without altering the optimal policy, thereby fundamentally avoiding the semantic trap.Extensive experiments across 10 simulated and 8 real-world tasks validate our approach. {GRM achieves state-of-the-art accuracy in reward assessment}, and {Dopamine-RL built on GRM significantly improves policy learning efficiency}.For instance, after {GRM} is adapted to a new task in a one-shot manner from a single expert trajectory, the resulting reward model enables Dopamine-RL to improve the policy from near-zero to 95\% success with only 150 online rollouts (approximately 1 hour of real robot interaction), while retaining strong generalization across tasks."
likely_noise,low,weak or indirect keyword match,804,60,adjacent / inspect manually,D. adjacent but useful context,GuideFlow: Constraint-Guided Flow Matching for Planning in End-to-End Autonomous Driving,Autonomous Driving,Autonomous Driving,depth_correspondence; surface_occupancy; robotics_mapping; data_benchmark,LiDAR / driving; multimodal / language,editable / generative 3D,unified pipeline; robustness; benchmark/data; editing/generation,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"Driving planning is a critical component of end-to-end (E2E) autonomous driving. However, prevailing Imitative E2E Planners often suffer from multimodal trajectory mode collapse, failing to produce diverse trajectory proposals. Meanwhile, Generative E2E Planners struggle to incorporate crucial safety and physical constraints directly into the generative process, necessitating an additional optimization stage to refine their outputs. In this paper, we propose GuideFlow, a novel planning framework that leverages Constrained Flow Matching. Concretely, GuideFlow explicitly models the flow matching process, which inherently mitigates mode collapse and allows for flexible guidance from various conditioning signals. Our core contribution lies in directly enforcing explicit constraints within the flow matching generation process, rather than relying on implicit constraint encoding. Crucially, GuideFlow unifies the training of the flow matching with the Energy-Based Model (EBM) to enhance the model's autonomous optimization capability to robustly satisfy physical constraints. Secondly, GuideFlow parameterizes driving aggressiveness as a control signal during generation, enabling precise manipulation of trajectory style. Extensive evaluations on major driving benchmarks (Bench2Drive, NuScenes, NavSim and ADV-NuScenes) validate the effectiveness of GuideFlow. Notably, on the NavSim test hard split (Navhard), GuideFlow achieved SOTA with an EPDMS score of 43.0. The code will be released."
likely_noise,low,weak or indirect keyword match,807,60,adjacent / inspect manually,D. adjacent but useful context,MER-Tracker: Towards High-Speed 3D Point Tracking via Multi-View Event-RGB Hybrid Cameras,Detection & Tracking,Tracking,general_reconstruction; dynamic_4d; data_benchmark,multi-view images; video / temporal,,efficiency; dynamic,"Useful for a cluster subsection, but check whether the contribution is broad or narrowly incremental.",,,"This paper proposes the first task for high-speed 3D point tracking using multi-view Event-RGB hybrid cameras. We design a cuboid observation device comprising 4 RGB cameras (30fps) and 2 Event cameras to synchronously capture high-speed motions, and propose MER-Tracker, a high–frame-rate 3D point-tracking network that fuses the complementary strengths of dual modalities. We first respectively extract 2D motion-change features from the RGB and Event modalities, then apply linear interpolation and anchor sampling to fuse the discrete RGB 3D features and continuous Event 3D features after 3D lifting, and finally employ a LoRA-tuned Transformer based on temporal correlationship to predict the high-frame-rate 3D point trajectories over fast motions, accomplishing high-speed 3D point tracking. To verify the effectiveness of our method, we construct both real-world and simulated high-speed motion datasets. Experiments on these datasets show that our method achieves accurate high-speed 3D point tracking at high-frame-rate (150fps), outperforming state-of-the-art methods."
likely_noise,low,weak or indirect keyword match,809,60,adjacent / inspect manually,D. adjacent but useful context,Prune2Drive: A Plug-and-Play Framework for Accelerating Vision-Language Models in Autonomous Driving,Autonomous Driving,Autonomous Driving,general_reconstruction; robotics_mapping; data_benchmark,multi-view images; LiDAR / driving; multimodal / language,,foundation/prior; unified pipeline; efficiency; scale; benchmark/data,"Useful for a cluster subsection, but check whether the contribution is broad or narrowly incremental.",,,"Vision-Language Models (VLMs) have emerged as a promising paradigm in autonomous driving (AD), offering a unified framework for perception, reasoning, and decision-making by jointly modeling visual inputs and natural language instructions. However, their real-world deployment is hindered by the significant computational overhead incurred when processing high-resolution, multi-view images—a standard setup in AD systems that utilize six or even more synchronized cameras to perceive the environment comprehensively. This overhead stems from the large number of visual tokens generated during encoding, which significantly increases inference latency and memory consumption when passed to large language models, owing to the quadratic complexity of self-attention. To address these challenges, we propose Prune2Drive, a plug-and-play visual token pruning framework specifically designed for multi-view VLMs in autonomous driving. Prune2Drive introduces two core innovations: (i) a diversity-aware token selection mechanism inspired by farthest point sampling, which prioritizes semantic and spatial coverage across views rather than relying solely on attention scores; and (ii) a view-adaptive pruning controller that automatically learns optimal pruning ratios for each camera view based on their importance to downstream driving tasks. Unlike prior methods, Prune2Drive does not require model retraining or access to attention maps, making it compatible with modern efficient attention implementations. Extensive experiments on two large-scale multi-view driving benchmarks, DriveLM and DriveLMM-o1, demonstrate that Prune2Drive achieves significant speedups and memory savings while maintaining—and in some cases improving—task performance. Our results establish Prune2Drive as a practical and generalizable solution for efficient vision-language reasoning in autonomous driving. When retaining only 10% of the visual tokens, our method achieves a 6.40$\times$ speedup in the prefilling phase and consumes 13.4% of the original FLOPs, with only a 3% average performance drop compared to the original model on the DriveLM benchmark."
likely_noise,low,weak or indirect keyword match,810,60,adjacent / inspect manually,D. adjacent but useful context,SMV-EAR: Bring Spatiotemporal Multi-View Representation Learning into Efficient Event-Based Action Recognition,Video & Motion,Video Understanding,general_reconstruction; dynamic_4d; data_benchmark,multi-view images; video / temporal,,efficiency; dynamic,"Useful for a cluster subsection, but check whether the contribution is broad or narrowly incremental.",,,"Event cameras action recognition (EAR) offers compelling privacy-protecting and efficiency advantages, where temporal motion dynamics is of great importance. Existing spatiotemporal multi-view representation learning (SMVRL) methods for event-based object recognition (EOR) offer promising solutions by projecting $H$-$W$-$T$ events alone spatial axis $H$ and $W$, yet are limited by its translation-variant spatial binning representation and naive early concatenation fusion architecture. This paper reexamines the key SMVRL design stages for EAR and propose: (i) a principled spatiotemporal multi-view representation through translation-invariant dense conversion of sparse events, (ii) a dual-branch, dynamic fusion architecture that models sample-wise complementarity between motion features from different views, and (iii) a bio-inspired temporal warping augmentation that mimics speed variability of real-world human actions. On three challenging EAR datasets of HARDVS, DailyDVS-200 and THU-EACT-50-CHL, we show +7.0\%, +10.7\%, and +10.2\% Top-1 accuracy gains over  existing SMVRL EOR method with surprising 30.1\% reduced parameters and 35.7\% lower computations, establishing our framework as a novel and powerful EAR paradigm. Code will be released once accepted."
likely_noise,low,weak or indirect keyword match,811,59,adjacent / inspect manually,D. adjacent but useful context,AeroAgent: A Vision–Physics–Decision Framework for Aerodynamic Vehicle Design,Autonomous Driving,Autonomous Driving,surface_occupancy; robotics_mapping; generation_editing; data_benchmark,LiDAR / driving; multimodal / language,mesh / surface; editable / generative 3D,foundation/prior; unified pipeline; efficiency; scale; dynamic; benchmark/data; editing/generation,"Use for the robotics/SLAM angle: reconstruction becomes a map or world model, not just a visual asset.",,,"Modern generative models can propose striking 3D vehicle shapes from text and images, but turning these sketches intoaerodynamically efficient, regulation-compliant designs still requires weeks of high-fidelity computational fluiddynamics (CFD) and manual iteration. As a result, fast 3D generation without trustworthy physics in the loop doeslittle to reduce end-to-end design time. We study how an AI agent can close this loop under a strict CFD budget.We introduce AeroAgent, a vision–physics–decision framework built around a single 3D, editable surfacerepresentation for vehicle shapes. A vision module turns text and 2D references into diverse, standardized 3Dcandidates and supports image-level edits. A physics module, AeroFormer, is a geometry-guidedTransformer surrogate trained on a large-scale vehicle aerodynamics dataset of roughly 50k CFD simulations; threetask-specific heads predict drag ($C_d$), surface pressure, and velocity fields on shared 3D grids. A decision module encodesregulatory size limits and aesthetic constraints as feasibility tests, uses prototype priors and surrogate sensitivitiesto guide free-form deformation edits, and runs a budget-aware propose–evaluate–refine loop in which only the finaltop-$K$ shapes are confirmed by high-fidelity CFD.In extensive experiments across five common vehicle classes, running only five propose–evaluate–refine iterations per vehiclereduces drag by an average of 2–12\% and cuts high-fidelity CFD calls by 50–80\% compared to baseline workflows, whilepreserving or improving styling quality."
likely_noise,low,weak or indirect keyword match,815,58,adjacent / inspect manually,D. adjacent but useful context,Instance-level Visual Active Tracking with Occlusion-Aware Planning,Detection & Tracking,Tracking,general_reconstruction; robotics_mapping; data_benchmark,multi-view images,,unified pipeline; efficiency; robustness; benchmark/data,"Useful for a cluster subsection, but check whether the contribution is broad or narrowly incremental.",,,"Visual Active Tracking (VAT) aims to control cameras to follow a target in 3D space, which is critical for applications like drone navigation and security surveillance. However, it faces two key bottlenecks in real-world deployment: confusion from visually similar distractors caused by insufficient instance-level discrimination and severe failure under occlusions due to the absence of active planning. To address these, we propose OA-VAT, a unified pipeline with three complementary modules. First, a training-free Instance-Aware Offline Prototype Initialization aggregates multi-view augmented features via DINOv3 to construct discriminative instance prototypes, mitigating distractor confusion. Second, an Online Prototype Enhancement Tracker enhances prototypes online and integrates a confidence-aware Kalman filter for stable tracking under appearance and motion changes. Third, an Occlusion-Aware Trajectory Planner, trained on our new Planning-20k dataset, uses conditional diffusion to generate obstacle-avoiding paths for occlusion recovery. Experiments demonstrate OA-VAT achieves 0.93 average SR on UnrealCV (+2.2% vs. SOTA TrackVLA), 90.8% average CAR on real-world datasets (+12.1% vs. SOTA GC-VAT), and 81.6% TSR on a DJI Tello drone. Running at 35 FPS on an RTX 3090, it delivers robust, real-time performance for practical deployment."
